日期时间,耗时(s),层位置,氧含量(PPM),舱内温度(℃),基板温度(℃),风速,舱内压力(kPa),风机频率(Hz),湿度(%),水温(℃)
2021-04-26 01:31:11,118650,2733,1.067,24.49,130.10,126.53,1.87,0.00,0.00,0.00
2021-04-26 01:31:21,118660,2733,1.055,24.49,130.10,126.33,1.91,0.00,0.00,0.00
2021-04-26 01:31:31,118670,2733,1.000,24.52,130.20,126.28,2.05,0.00,0.00,0.00
2021-04-26 01:31:41,118681,2733,1.080,24.45,130.00,126.28,1.83,0.00,0.00,0.00
2021-04-26 01:31:51,118691,2733,1.055,24.51,130.10,126.27,1.81,0.00,0.00,0.00
2021-04-26 01:32:01,118700,2734,1.075,24.44,130.00,125.29,2.01,0.00,0.00,0.00
2021-04-26 01:32:11,118711,2734,1.053,24.53,130.00,125.22,2.17,0.00,0.00,0.00
2021-04-26 01:32:21,118721,2734,1.067,24.52,130.00,126.33,1.99,0.00,0.00,0.00
2021-04-26 01:32:31,118731,2734,1.067,24.47,130.00,125.46,2.03,0.00,0.00,0.00
2021-04-26 01:32:41,118741,2734,1.053,24.43,130.10,125.80,1.89,0.00,0.00,0.00
2021-04-26 01:32:51,118751,2734,1.077,24.48,130.00,126.42,2.05,0.00,0.00,0.00
2021-04-26 01:33:01,118761,2734,1.060,24.46,130.00,125.87,1.87,0.00,0.00,0.00
2021-04-26 01:33:11,118771,2734,1.055,24.52,130.00,126.05,1.97,0.00,0.00,0.00
2021-04-26 01:33:21,118781,2734,1.015,24.48,129.90,125.54,1.91,0.00,0.00,0.00
2021-04-26 01:33:31,118791,2734,1.075,24.52,129.90,126.05,1.97,0.00,0.00,0.00
2021-04-26 01:33:41,118801,2734,1.055,24.48,130.00,126.21,1.77,0.00,0.00,0.00
2021-04-26 01:33:50,118809,2735,1.100,24.51,130.00,125.28,1.93,0.00,0.00,0.00
2021-04-26 01:34:00,118820,2735,1.020,24.50,130.00,125.88,1.99,0.00,0.00,0.00
2021-04-26 01:34:10,118830,2735,1.092,24.51,130.00,126.18,1.97,0.00,0.00,0.00
2021-04-26 01:34:20,118840,2735,1.060,24.55,130.00,125.28,1.85,0.00,0.00,0.00
2021-04-26 01:34:30,118850,2735,1.055,24.42,130.10,126.21,1.99,0.00,0.00,0.00
2021-04-26 01:34:40,118860,2735,1.075,24.50,130.10,126.05,1.93,0.00,0.00,0.00
2021-04-26 01:34:50,118870,2735,1.048,24.51,130.00,126.09,1.81,0.00,0.00,0.00
2021-04-26 01:35:00,118880,2735,1.075,24.48,130.00,126.64,1.95,0.00,0.00,0.00
2021-04-26 01:35:10,118890,2735,1.080,24.47,130.00,126.52,1.91,0.00,0.00,0.00
2021-04-26 01:35:20,118900,2735,1.072,24.48,130.10,125.19,1.77,0.00,0.00,0.00
2021-04-26 01:35:30,118910,2735,1.055,24.54,130.00,126.24,1.81,0.00,0.00,0.00
2021-04-26 01:35:38,118918,2736,1.053,24.49,130.00,126.11,1.81,0.00,0.00,0.00
2021-04-26 01:35:48,118928,2736,1.067,24.47,130.00,125.34,2.13,0.00,0.00,0.00
2021-04-26 01:35:58,118938,2736,1.100,24.47,130.00,125.97,1.91,0.00,0.00,0.00
2021-04-26 01:36:08,118948,2736,1.048,24.52,130.00,125.32,2.05,0.00,0.00,0.00
2021-04-26 01:36:18,118958,2736,1.053,24.45,130.00,125.80,1.69,0.00,0.00,0.00
2021-04-26 01:36:28,118968,2736,1.028,24.47,130.00,126.33,1.77,0.00,0.00,0.00
2021-04-26 01:36:39,118978,2736,1.053,24.44,130.00,126.34,2.01,0.00,0.00,0.00
2021-04-26 01:36:49,118988,2736,1.075,24.52,130.00,126.09,1.79,0.00,0.00,0.00
2021-04-26 01:36:59,118998,2736,1.050,24.53,130.00,125.94,1.93,0.00,0.00,0.00
2021-04-26 01:37:09,119008,2736,1.035,24.51,130.00,126.36,1.75,0.00,0.00,0.00
2021-04-26 01:37:19,119019,2736,1.028,24.54,130.00,126.48,1.81,0.00,0.00,0.00
2021-04-26 01:37:28,119028,2737,1.090,24.49,130.00,125.90,1.83,0.00,0.00,0.00
2021-04-26 01:37:38,119038,2737,1.025,24.56,130.00,126.11,1.97,0.00,0.00,0.00
2021-04-26 01:37:49,119048,2737,1.053,24.47,130.00,125.41,1.81,0.00,0.00,0.00
2021-04-26 01:37:59,119058,2737,1.053,24.44,130.00,125.59,1.73,0.00,0.00,0.00
2021-04-26 01:38:09,119068,2737,1.048,24.46,130.00,126.17,1.77,0.00,0.00,0.00
2021-04-26 01:38:19,119078,2737,1.028,24.51,130.00,126.00,1.85,0.00,0.00,0.00
2021-04-26 01:38:29,119088,2737,1.028,24.48,130.00,125.84,1.77,0.00,0.00,0.00
2021-04-26 01:38:39,119099,2737,1.030,24.51,130.10,125.69,1.69,0.00,0.00,0.00
2021-04-26 01:38:49,119109,2737,1.038,24.55,130.00,126.00,1.73,0.00,0.00,0.00
2021-04-26 01:38:59,119119,2737,1.025,24.46,130.00,125.69,1.71,0.00,0.00,0.00
2021-04-26 01:39:09,119129,2737,1.053,24.51,130.00,126.42,1.77,0.00,0.00,0.00
2021-04-26 01:39:14,119133,2738,1.035,24.51,130.00,126.09,1.73,0.00,0.00,0.00
2021-04-26 01:39:24,119143,2738,1.030,24.51,130.00,126.62,1.83,0.00,0.00,0.00
2021-04-26 01:39:34,119153,2738,1.025,24.46,130.00,126.40,1.79,0.00,0.00,0.00
2021-04-26 01:39:44,119164,2738,1.080,24.46,130.10,125.81,1.55,0.00,0.00,0.00
2021-04-26 01:39:54,119174,2738,1.020,24.46,130.00,126.09,1.95,0.00,0.00,0.00
2021-04-26 01:40:04,119184,2738,1.058,24.39,130.00,125.90,1.79,0.00,0.00,0.00
2021-04-26 01:40:14,119194,2738,1.053,24.45,130.00,125.62,1.73,0.00,0.00,0.00
2021-04-26 01:40:24,119204,2738,1.053,24.47,130.10,126.02,1.81,0.00,0.00,0.00
2021-04-26 01:40:34,119214,2738,1.035,24.54,130.00,126.17,1.77,0.00,0.00,0.00
2021-04-26 01:40:44,119224,2738,1.095,24.49,130.10,125.31,1.61,0.00,0.00,0.00
2021-04-26 01:40:54,119234,2738,1.050,24.52,130.00,125.10,1.95,0.00,0.00,0.00
2021-04-26 01:41:04,119244,2738,1.028,24.48,130.10,126.51,1.63,0.00,0.00,0.00
2021-04-26 01:41:06,119246,2739,1.028,24.58,130.00,126.02,1.75,0.00,0.00,0.00
2021-04-26 01:41:16,119256,2739,1.038,24.50,130.00,125.99,1.71,0.00,0.00,0.00
2021-04-26 01:41:26,119266,2739,1.080,24.45,130.10,126.77,1.69,0.00,0.00,0.00
2021-04-26 01:41:36,119276,2739,1.050,24.47,130.10,125.66,1.77,0.00,0.00,0.00
2021-04-26 01:41:46,119286,2739,1.048,24.41,130.00,125.44,1.83,0.00,0.00,0.00
2021-04-26 01:41:56,119296,2739,1.060,24.48,130.00,126.33,1.79,0.00,0.00,0.00
2021-04-26 01:42:06,119306,2739,1.060,24.48,130.00,126.17,1.85,0.00,0.00,0.00
2021-04-26 01:42:16,119316,2739,1.053,24.47,130.00,126.62,1.49,0.00,0.00,0.00
2021-04-26 01:42:26,119326,2739,1.058,24.47,130.00,125.43,1.69,0.00,0.00,0.00
2021-04-26 01:42:36,119336,2739,1.080,24.42,130.10,126.09,1.83,0.00,0.00,0.00
2021-04-26 01:42:46,119346,2739,1.075,24.47,130.10,125.60,1.73,0.00,0.00,0.00
2021-04-26 01:42:52,119352,2740,1.055,24.48,130.00,125.09,1.91,0.00,0.00,0.00
2021-04-26 01:43:02,119362,2740,1.000,24.49,130.00,126.36,1.63,0.00,0.00,0.00
2021-04-26 01:43:12,119372,2740,1.053,24.44,130.00,126.25,1.87,0.00,0.00,0.00
2021-04-26 01:43:22,119382,2740,1.028,24.46,130.00,125.83,1.55,0.00,0.00,0.00
2021-04-26 01:43:32,119392,2740,1.048,24.52,130.00,126.02,1.95,0.00,0.00,0.00
2021-04-26 01:43:42,119402,2740,1.100,24.44,130.00,125.69,1.81,0.00,0.00,0.00
2021-04-26 01:43:52,119412,2740,1.075,24.44,130.00,126.25,1.83,0.00,0.00,0.00
2021-04-26 01:44:02,119422,2740,1.028,24.52,130.00,125.74,1.47,0.00,0.00,0.00
2021-04-26 01:44:12,119432,2740,1.060,24.49,130.00,125.23,1.57,0.00,0.00,0.00
2021-04-26 01:44:23,119442,2740,1.072,24.44,130.00,126.21,1.93,0.00,0.00,0.00
2021-04-26 01:44:33,119452,2740,1.053,24.50,130.00,126.11,1.95,0.00,0.00,0.00
2021-04-26 01:44:40,119460,2741,1.020,24.44,130.00,126.76,1.61,0.00,0.00,0.00
2021-04-26 01:44:50,119470,2741,1.045,24.46,130.00,125.87,1.75,0.00,0.00,0.00
2021-04-26 01:45:00,119480,2741,1.028,24.51,130.10,125.59,1.71,0.00,0.00,0.00
2021-04-26 01:45:10,119490,2741,1.100,24.49,130.10,126.64,1.69,0.00,0.00,0.00
2021-04-26 01:45:20,119500,2741,1.072,24.53,130.00,126.19,1.81,0.00,0.00,0.00
2021-04-26 01:45:30,119510,2741,1.000,24.50,130.00,126.31,1.81,0.00,0.00,0.00
2021-04-26 01:45:40,119520,2741,1.033,24.52,130.00,126.05,1.63,0.00,0.00,0.00
2021-04-26 01:45:50,119530,2741,1.072,24.50,130.00,126.03,1.75,0.00,0.00,0.00
2021-04-26 01:46:00,119540,2741,1.055,24.44,130.00,125.81,1.63,0.00,0.00,0.00
2021-04-26 01:46:10,119550,2741,1.087,24.49,130.10,125.81,1.67,0.00,0.00,0.00
2021-04-26 01:46:21,119560,2741,1.040,24.48,130.00,126.12,1.71,0.00,0.00,0.00
2021-04-26 01:46:27,119567,2742,1.055,24.44,130.00,126.22,1.77,0.00,0.00,0.00
2021-04-26 01:46:37,119577,2742,1.048,24.45,130.00,125.91,1.93,0.00,0.00,0.00
2021-04-26 01:46:47,119587,2742,1.048,24.52,130.10,126.33,1.33,0.00,0.00,0.00
2021-04-26 01:46:58,119597,2742,1.038,24.52,130.00,125.81,1.83,0.00,0.00,0.00
2021-04-26 01:47:08,119607,2742,1.097,24.49,130.00,126.39,1.83,0.00,0.00,0.00
2021-04-26 01:47:18,119617,2742,1.077,24.47,130.00,125.85,1.71,0.00,0.00,0.00
2021-04-26 01:47:28,119627,2742,1.048,24.46,130.00,125.81,1.65,0.00,0.00,0.00
2021-04-26 01:47:38,119638,2742,1.038,24.46,130.00,125.68,1.95,0.00,0.00,0.00
2021-04-26 01:47:48,119648,2742,1.045,24.43,130.10,125.93,1.65,0.00,0.00,0.00
2021-04-26 01:47:58,119658,2742,1.048,24.48,130.00,125.80,1.77,0.00,0.00,0.00
2021-04-26 01:48:08,119668,2742,1.055,24.40,130.10,125.87,1.39,0.00,0.00,0.00
2021-04-26 01:48:14,119674,2743,1.045,24.44,130.10,126.40,1.65,0.00,0.00,0.00
2021-04-26 01:48:24,119684,2743,1.072,24.49,130.00,126.30,1.73,0.00,0.00,0.00
2021-04-26 01:48:34,119694,2743,1.055,24.45,130.00,125.22,1.71,0.00,0.00,0.00
2021-04-26 01:48:44,119704,2743,1.060,24.48,130.00,126.00,1.77,0.00,0.00,0.00
2021-04-26 01:48:54,119714,2743,1.040,24.44,130.00,126.28,1.45,0.00,0.00,0.00
2021-04-26 01:49:04,119724,2743,1.053,24.54,130.00,125.63,1.61,0.00,0.00,0.00
2021-04-26 01:49:14,119734,2743,1.025,24.43,130.00,125.94,1.69,0.00,0.00,0.00
2021-04-26 01:49:24,119744,2743,1.033,24.49,130.10,125.68,1.71,0.00,0.00,0.00
2021-04-26 01:49:34,119754,2743,1.055,24.45,130.00,125.69,1.65,0.00,0.00,0.00
2021-04-26 01:49:44,119764,2743,1.072,24.47,130.20,125.69,1.69,0.00,0.00,0.00
2021-04-26 01:49:54,119774,2743,1.072,24.45,130.00,125.77,1.45,0.00,0.00,0.00
2021-04-26 01:50:04,119784,2744,1.100,24.49,130.20,126.27,1.63,0.00,0.00,0.00
2021-04-26 01:50:14,119794,2744,1.072,24.46,130.00,126.42,1.45,0.00,0.00,0.00
2021-04-26 01:50:24,119804,2744,1.060,24.52,130.00,125.63,1.49,0.00,0.00,0.00
2021-04-26 01:50:34,119814,2744,1.020,24.45,130.00,126.37,1.61,0.00,0.00,0.00
2021-04-26 01:50:44,119824,2744,1.048,24.42,130.00,125.44,1.85,0.00,0.00,0.00
2021-04-26 01:50:54,119834,2744,1.075,24.51,130.00,124.63,1.95,0.00,0.00,0.00
2021-04-26 01:51:04,119844,2744,1.000,24.49,130.00,126.45,1.53,0.00,0.00,0.00
2021-04-26 01:51:14,119854,2744,1.025,24.45,130.00,125.07,1.47,0.00,0.00,0.00
2021-04-26 01:51:24,119864,2744,1.018,24.46,130.20,126.14,1.69,0.00,0.00,0.00
2021-04-26 01:51:34,119874,2744,1.000,24.53,130.20,125.81,1.51,0.00,0.00,0.00
2021-04-26 01:51:44,119884,2744,1.070,24.48,130.20,126.70,1.71,0.00,0.00,0.00
2021-04-26 01:51:49,119889,2745,1.053,24.46,130.20,126.76,1.69,0.00,0.00,0.00
2021-04-26 01:51:59,119899,2745,1.058,24.49,130.00,126.31,1.51,0.00,0.00,0.00
2021-04-26 01:52:09,119909,2745,1.028,24.49,130.00,125.93,1.49,0.00,0.00,0.00
2021-04-26 01:52:19,119919,2745,1.000,24.50,130.00,126.18,1.27,0.00,0.00,0.00
2021-04-26 01:52:29,119929,2745,1.025,24.46,130.00,125.65,1.69,0.00,0.00,0.00
2021-04-26 01:52:39,119939,2745,1.043,24.52,130.00,125.52,1.47,0.00,0.00,0.00
2021-04-26 01:52:49,119949,2745,1.045,24.53,130.00,125.93,1.77,0.00,0.00,0.00
2021-04-26 01:52:59,119959,2745,1.030,24.46,130.00,125.71,1.65,0.00,0.00,0.00
2021-04-26 01:53:09,119969,2745,1.050,24.41,130.00,126.42,1.65,0.00,0.00,0.00
2021-04-26 01:53:19,119979,2745,1.072,24.50,130.20,125.80,1.59,0.00,0.00,0.00
2021-04-26 01:53:29,119989,2745,1.065,24.47,130.00,125.31,1.41,0.00,0.00,0.00
2021-04-26 01:53:34,119994,2746,1.033,24.49,130.00,125.80,1.53,0.00,0.00,0.00
2021-04-26 01:53:44,120004,2746,1.025,24.44,130.00,126.00,1.71,0.00,0.00,0.00
2021-04-26 01:53:54,120014,2746,1.020,24.51,130.00,126.27,1.41,0.00,0.00,0.00
2021-04-26 01:54:04,120024,2746,1.005,24.44,130.00,126.46,1.67,0.00,0.00,0.00
2021-04-26 01:54:14,120034,2746,1.028,24.51,130.00,126.33,1.41,0.00,0.00,0.00
2021-04-26 01:54:24,120044,2746,1.018,24.49,130.10,126.02,1.89,0.00,0.00,0.00
2021-04-26 01:54:34,120054,2746,1.000,24.50,130.20,125.72,1.43,0.00,0.00,0.00
2021-04-26 01:54:44,120064,2746,1.070,24.46,130.00,126.05,1.65,0.00,0.00,0.00
2021-04-26 01:54:54,120074,2746,1.100,24.47,130.00,124.54,1.55,0.00,0.00,0.00
2021-04-26 01:55:04,120084,2746,1.033,24.47,130.00,126.17,1.49,0.00,0.00,0.00
2021-04-26 01:55:14,120094,2746,1.028,24.49,130.00,126.86,1.59,0.00,0.00,0.00
2021-04-26 01:55:24,120104,2746,1.072,24.49,130.00,126.59,1.47,0.00,0.00,0.00
2021-04-26 01:55:26,120106,2747,1.058,24.44,130.00,126.76,1.41,0.00,0.00,0.00
2021-04-26 01:55:36,120116,2747,1.067,24.42,130.00,125.93,1.39,0.00,0.00,0.00
2021-04-26 01:55:46,120126,2747,1.097,24.51,130.20,126.09,1.37,0.00,0.00,0.00
2021-04-26 01:55:56,120136,2747,1.050,24.45,130.10,125.69,1.57,0.00,0.00,0.00
2021-04-26 01:56:06,120146,2747,1.000,24.45,130.20,126.02,1.61,0.00,0.00,0.00
2021-04-26 01:56:16,120156,2747,1.053,24.49,130.00,125.46,1.37,0.00,0.00,0.00
2021-04-26 01:56:26,120166,2747,1.072,24.52,130.00,125.69,1.39,0.00,0.00,0.00
2021-04-26 01:56:36,120176,2747,1.025,24.50,130.00,125.87,1.61,0.00,0.00,0.00
2021-04-26 01:56:47,120186,2747,1.000,24.48,130.00,126.65,1.39,0.00,0.00,0.00
2021-04-26 01:56:57,120196,2747,1.025,24.49,130.00,125.83,1.61,0.00,0.00,0.00
2021-04-26 01:57:07,120206,2747,1.005,24.46,130.00,125.94,1.51,0.00,0.00,0.00
2021-04-26 01:57:17,120216,2747,1.028,24.45,130.10,125.81,1.55,0.00,0.00,0.00
2021-04-26 01:57:18,120218,2748,1.035,24.47,130.10,126.17,1.45,0.00,0.00,0.00
2021-04-26 01:57:28,120228,2748,1.038,24.49,130.00,125.78,1.43,0.00,0.00,0.00
2021-04-26 01:57:38,120238,2748,1.067,24.46,130.00,125.83,1.57,0.00,0.00,0.00
2021-04-26 01:57:48,120248,2748,1.077,24.48,130.10,125.22,1.29,0.00,0.00,0.00
2021-04-26 01:57:58,120258,2748,1.045,24.48,130.10,125.85,1.47,0.00,0.00,0.00
2021-04-26 01:58:08,120268,2748,1.048,24.51,130.00,125.23,1.43,0.00,0.00,0.00
2021-04-26 01:58:18,120278,2748,1.100,24.49,130.00,126.64,1.57,0.00,0.00,0.00
2021-04-26 01:58:28,120288,2748,1.053,24.47,130.00,125.81,1.51,0.00,0.00,0.00
2021-04-26 01:58:38,120298,2748,1.025,24.52,130.00,125.46,1.41,0.00,0.00,0.00
2021-04-26 01:58:48,120308,2748,1.067,24.48,130.00,126.46,1.37,0.00,0.00,0.00
2021-04-26 01:58:58,120318,2748,1.053,24.46,130.10,125.83,1.35,0.00,0.00,0.00
2021-04-26 01:59:08,120328,2748,1.075,24.46,130.20,125.93,1.39,0.00,0.00,0.00
2021-04-26 01:59:12,120332,2749,1.075,24.44,130.20,126.06,1.39,0.00,0.00,0.00
2021-04-26 01:59:22,120342,2749,1.095,24.51,130.00,125.57,1.35,0.00,0.00,0.00
2021-04-26 01:59:32,120352,2749,1.100,24.51,130.00,126.09,1.51,0.00,0.00,0.00
2021-04-26 01:59:42,120362,2749,1.055,24.43,130.00,125.56,1.37,0.00,0.00,0.00
2021-04-26 01:59:52,120372,2749,1.072,24.50,130.10,125.81,1.59,0.00,0.00,0.00
2021-04-26 02:00:02,120382,2749,1.080,24.44,130.10,126.74,1.41,0.00,0.00,0.00
2021-04-26 02:00:12,120392,2749,1.065,24.53,130.10,126.52,1.37,0.00,0.00,0.00
2021-04-26 02:00:22,120402,2749,1.053,24.50,130.10,125.66,1.39,0.00,0.00,0.00
2021-04-26 02:00:32,120412,2749,1.020,24.48,130.10,125.47,1.47,0.00,0.00,0.00
2021-04-26 02:00:42,120422,2749,1.100,24.44,130.00,126.33,1.33,0.00,0.00,0.00
2021-04-26 02:00:52,120432,2749,1.095,24.47,130.10,125.99,1.37,0.00,0.00,0.00
2021-04-26 02:01:00,120440,2750,1.080,24.47,130.00,126.55,1.43,0.00,0.00,0.00
2021-04-26 02:01:10,120450,2750,1.067,24.45,130.00,126.06,1.71,0.00,0.00,0.00
2021-04-26 02:01:20,120460,2750,1.055,24.40,130.00,125.84,1.43,0.00,0.00,0.00
2021-04-26 02:01:30,120470,2750,1.023,24.52,130.00,125.22,1.21,0.00,0.00,0.00
2021-04-26 02:01:40,120480,2750,1.055,24.51,130.10,126.02,1.29,0.00,0.00,0.00
2021-04-26 02:01:50,120490,2750,1.035,24.50,130.00,125.91,1.19,0.00,0.00,0.00
2021-04-26 02:02:00,120500,2750,1.075,24.51,130.00,125.97,1.41,0.00,0.00,0.00
2021-04-26 02:02:10,120510,2750,1.023,24.45,130.00,125.46,1.49,0.00,0.00,0.00
2021-04-26 02:02:20,120520,2750,1.040,24.49,130.00,125.53,1.43,0.00,0.00,0.00
2021-04-26 02:02:30,120530,2750,1.072,24.48,130.10,126.05,1.39,0.00,0.00,0.00
2021-04-26 02:02:40,120540,2750,1.072,24.53,130.00,125.69,1.31,0.00,0.00,0.00
2021-04-26 02:02:49,120549,2751,1.038,24.47,130.00,125.81,1.33,0.00,0.00,0.00
2021-04-26 02:02:59,120559,2751,1.043,24.49,130.10,126.30,1.49,0.00,0.00,0.00
2021-04-26 02:03:09,120569,2751,1.077,24.49,130.00,126.18,1.33,0.00,0.00,0.00
2021-04-26 02:03:19,120579,2751,1.045,24.46,130.10,126.17,1.31,0.00,0.00,0.00
2021-04-26 02:03:29,120589,2751,1.063,24.46,130.00,124.75,1.33,0.00,0.00,0.00
2021-04-26 02:03:39,120599,2751,1.050,24.45,130.00,125.83,1.53,0.00,0.00,0.00
2021-04-26 02:03:49,120609,2751,1.048,24.52,130.10,126.08,1.51,0.00,0.00,0.00
2021-04-26 02:03:59,120619,2751,1.028,24.50,130.10,125.77,1.41,0.00,0.00,0.00
2021-04-26 02:04:09,120629,2751,1.072,24.53,130.00,126.17,1.41,0.00,0.00,0.00
2021-04-26 02:04:19,120639,2751,1.085,24.49,130.00,126.37,1.99,0.00,0.00,0.00
2021-04-26 02:04:29,120649,2751,1.025,24.45,130.00,126.28,2.25,0.00,0.00,0.00
2021-04-26 02:04:39,120659,2751,1.070,24.49,130.00,125.99,2.13,0.00,0.00,0.00
2021-04-26 02:04:40,120660,2752,1.085,24.44,130.00,125.96,2.01,0.00,0.00,0.00
2021-04-26 02:04:51,120670,2752,1.030,24.51,130.00,126.15,1.93,0.00,0.00,0.00
2021-04-26 02:05:01,120680,2752,1.053,24.49,130.00,126.46,2.15,0.00,0.00,0.00
2021-04-26 02:05:11,120690,2752,1.080,24.49,130.00,125.60,2.07,0.00,0.00,0.00
2021-04-26 02:05:21,120700,2752,1.050,24.49,130.00,125.71,2.19,0.00,0.00,0.00
2021-04-26 02:05:31,120711,2752,1.072,24.50,130.10,125.38,2.21,0.00,0.00,0.00
2021-04-26 02:05:41,120721,2752,1.080,24.43,130.00,124.38,2.11,0.00,0.00,0.00
2021-04-26 02:05:51,120731,2752,1.028,24.44,130.00,126.68,2.35,0.00,0.00,0.00
2021-04-26 02:06:01,120741,2752,1.100,24.47,130.00,125.32,1.99,0.00,0.00,0.00
2021-04-26 02:06:11,120751,2752,1.092,24.48,130.00,126.33,2.03,0.00,0.00,0.00
2021-04-26 02:06:21,120761,2752,1.055,24.50,130.00,126.02,1.97,0.00,0.00,0.00
2021-04-26 02:06:31,120771,2752,1.100,24.52,130.00,126.82,1.89,0.00,0.00,0.00
2021-04-26 02:06:33,120773,2753,1.072,24.52,130.00,125.75,1.87,0.00,0.00,0.00
2021-04-26 02:06:43,120783,2753,1.055,24.46,130.00,126.21,1.93,0.00,0.00,0.00
2021-04-26 02:06:53,120793,2753,1.018,24.53,130.00,125.25,1.93,0.00,0.00,0.00
2021-04-26 02:07:03,120803,2753,1.048,24.48,130.00,125.94,1.91,0.00,0.00,0.00
2021-04-26 02:07:14,120813,2753,1.085,24.50,130.00,126.52,2.01,0.00,0.00,0.00
2021-04-26 02:07:24,120823,2753,1.075,24.45,130.00,125.54,2.29,0.00,0.00,0.00
2021-04-26 02:07:34,120833,2753,1.018,24.48,130.00,126.65,2.05,0.00,0.00,0.00
2021-04-26 02:07:44,120844,2753,1.025,24.54,130.00,125.93,1.95,0.00,0.00,0.00
2021-04-26 02:07:54,120854,2753,1.045,24.48,130.10,126.73,1.93,0.00,0.00,0.00
2021-04-26 02:08:04,120864,2753,1.025,24.50,129.90,126.34,1.81,0.00,0.00,0.00
2021-04-26 02:08:14,120874,2753,1.000,24.55,130.00,125.37,2.19,0.00,0.00,0.00
2021-04-26 02:08:23,120883,2754,1.075,24.47,130.00,125.46,1.87,0.00,0.00,0.00
2021-04-26 02:08:33,120893,2754,1.077,24.46,130.00,125.80,2.13,0.00,0.00,0.00
2021-04-26 02:08:43,120903,2754,1.045,24.48,130.00,126.31,1.99,0.00,0.00,0.00
2021-04-26 02:08:53,120913,2754,1.067,24.44,130.10,126.76,1.89,0.00,0.00,0.00
2021-04-26 02:09:03,120923,2754,1.075,24.46,130.00,126.05,1.87,0.00,0.00,0.00
2021-04-26 02:09:13,120933,2754,1.100,24.48,130.00,126.27,1.89,0.00,0.00,0.00
2021-04-26 02:09:23,120943,2754,1.053,24.46,130.00,126.02,2.07,0.00,0.00,0.00
2021-04-26 02:09:33,120953,2754,1.080,24.44,130.00,126.21,1.71,0.00,0.00,0.00
2021-04-26 02:09:43,120963,2754,1.013,24.47,130.00,126.19,1.97,0.00,0.00,0.00
2021-04-26 02:09:53,120973,2754,1.055,24.50,130.00,125.57,1.93,0.00,0.00,0.00
2021-04-26 02:10:03,120983,2754,1.075,24.47,130.00,124.97,2.09,0.00,0.00,0.00
2021-04-26 02:10:09,120989,2755,1.053,24.47,130.10,125.57,1.95,0.00,0.00,0.00
2021-04-26 02:10:19,120999,2755,1.000,24.51,130.00,125.77,1.83,0.00,0.00,0.00
2021-04-26 02:10:29,121009,2755,1.048,24.45,130.00,125.81,1.97,0.00,0.00,0.00
2021-04-26 02:10:39,121019,2755,1.067,24.50,130.00,126.56,2.07,0.00,0.00,0.00
2021-04-26 02:10:49,121029,2755,1.072,24.43,129.90,126.56,1.91,0.00,0.00,0.00
2021-04-26 02:10:59,121039,2755,1.045,24.49,130.00,125.56,1.87,0.00,0.00,0.00
2021-04-26 02:11:10,121049,2755,1.075,24.51,130.00,126.00,2.01,0.00,0.00,0.00
2021-04-26 02:11:20,121059,2755,1.018,24.50,130.10,125.93,1.89,0.00,0.00,0.00
2021-04-26 02:11:30,121069,2755,1.010,24.51,130.10,125.65,1.69,0.00,0.00,0.00
2021-04-26 02:11:40,121079,2755,1.030,24.50,130.00,126.21,1.95,0.00,0.00,0.00
2021-04-26 02:11:50,121090,2755,1.025,24.50,130.10,126.17,1.71,0.00,0.00,0.00
2021-04-26 02:12:00,121100,2755,1.072,24.49,130.00,126.06,1.89,0.00,0.00,0.00
2021-04-26 02:12:03,121102,2756,1.048,24.48,129.90,126.37,1.81,0.00,0.00,0.00
2021-04-26 02:12:13,121112,2756,1.072,24.51,130.10,125.60,1.95,0.00,0.00,0.00
2021-04-26 02:12:23,121122,2756,1.048,24.49,130.00,125.71,1.99,0.00,0.00,0.00
2021-04-26 02:12:33,121132,2756,1.048,24.52,129.90,125.65,1.97,0.00,0.00,0.00
2021-04-26 02:12:43,121143,2756,1.000,24.47,129.90,124.64,1.69,0.00,0.00,0.00
2021-04-26 02:12:53,121153,2756,1.077,24.51,129.90,126.70,2.11,0.00,0.00,0.00
2021-04-26 02:13:03,121163,2756,1.028,24.52,130.00,126.27,1.93,0.00,0.00,0.00
2021-04-26 02:13:13,121173,2756,1.028,24.45,130.10,126.86,1.67,0.00,0.00,0.00
2021-04-26 02:13:23,121183,2756,1.075,24.47,130.00,125.06,1.71,0.00,0.00,0.00
2021-04-26 02:13:33,121193,2756,1.028,24.50,130.00,126.33,1.63,0.00,0.00,0.00
2021-04-26 02:13:43,121203,2756,1.058,24.52,130.00,126.05,1.97,0.00,0.00,0.00
2021-04-26 02:13:49,121208,2757,1.060,24.44,130.00,125.93,1.93,0.00,0.00,0.00
2021-04-26 02:13:59,121218,2757,1.020,24.57,130.10,126.59,1.97,0.00,0.00,0.00
2021-04-26 02:14:09,121228,2757,1.053,24.52,130.10,126.30,1.97,0.00,0.00,0.00
2021-04-26 02:14:19,121239,2757,1.045,24.47,130.00,126.39,1.83,0.00,0.00,0.00
2021-04-26 02:14:29,121249,2757,1.048,24.48,130.10,125.80,1.85,0.00,0.00,0.00
2021-04-26 02:14:39,121259,2757,1.087,24.51,130.00,125.99,1.93,0.00,0.00,0.00
2021-04-26 02:14:49,121269,2757,1.048,24.49,130.00,126.14,1.89,0.00,0.00,0.00
2021-04-26 02:14:59,121279,2757,1.045,24.48,130.00,125.74,1.65,0.00,0.00,0.00
