日期时间,耗时(s),层位置,氧含量(PPM),舱内温度(℃),基板温度(℃),风速,舱内压力(kPa),风机频率(Hz),湿度(%),水温(℃)
2021-04-23 11:30:48,75889,690,1.067,24.56,130.00,125.97,1.91,0.00,0.00,0.00
2021-04-23 11:30:58,75899,690,1.010,24.48,130.00,126.18,1.73,0.00,0.00,0.00
2021-04-23 11:31:08,75909,690,1.048,24.52,130.10,125.78,1.73,0.00,0.00,0.00
2021-04-23 11:31:18,75919,690,1.053,24.49,130.00,126.27,1.59,0.00,0.00,0.00
2021-04-23 11:31:25,75925,691,1.063,24.52,130.00,126.31,1.61,0.00,0.00,0.00
2021-04-23 11:31:35,75935,691,1.055,24.43,130.00,126.27,1.71,0.00,0.00,0.00
2021-04-23 11:31:45,75945,691,1.053,24.55,130.10,125.16,1.67,0.00,0.00,0.00
2021-04-23 11:31:55,75955,691,1.095,24.52,130.10,126.09,1.95,0.00,0.00,0.00
2021-04-23 11:32:05,75966,691,1.080,24.52,130.10,126.21,1.89,0.00,0.00,0.00
2021-04-23 11:32:15,75976,691,1.048,24.48,130.00,126.59,1.69,0.00,0.00,0.00
2021-04-23 11:32:25,75986,691,1.075,24.52,130.00,127.08,1.81,0.00,0.00,0.00
2021-04-23 11:32:35,75996,691,1.072,24.52,130.00,126.73,1.69,0.00,0.00,0.00
2021-04-23 11:32:45,76006,691,1.035,24.51,130.10,126.46,1.71,0.00,0.00,0.00
2021-04-23 11:32:55,76016,691,1.060,24.50,130.10,125.49,1.77,0.00,0.00,0.00
2021-04-23 11:33:05,76026,691,1.045,24.44,130.00,126.08,1.69,0.00,0.00,0.00
2021-04-23 11:33:15,76036,691,1.080,24.53,130.00,125.23,1.65,0.00,0.00,0.00
2021-04-23 11:33:19,76039,692,1.045,24.47,130.00,126.28,1.59,0.00,0.00,0.00
2021-04-23 11:33:29,76049,692,1.025,24.44,130.00,126.14,1.75,0.00,0.00,0.00
2021-04-23 11:33:39,76060,692,1.025,24.54,130.00,126.18,1.59,0.00,0.00,0.00
2021-04-23 11:33:49,76070,692,1.025,24.50,130.00,125.60,1.91,0.00,0.00,0.00
2021-04-23 11:33:59,76080,692,1.063,24.54,130.00,126.52,1.65,0.00,0.00,0.00
2021-04-23 11:34:09,76090,692,1.045,24.48,130.00,126.06,1.69,0.00,0.00,0.00
2021-04-23 11:34:19,76100,692,1.050,24.48,130.00,126.24,1.59,0.00,0.00,0.00
2021-04-23 11:34:29,76110,692,1.040,24.49,130.00,126.27,1.65,0.00,0.00,0.00
2021-04-23 11:34:39,76120,692,1.000,24.53,130.00,126.42,1.89,0.00,0.00,0.00
2021-04-23 11:34:49,76130,692,1.028,24.51,130.00,125.97,1.73,0.00,0.00,0.00
2021-04-23 11:34:59,76140,692,1.025,24.46,130.00,125.60,1.55,0.00,0.00,0.00
2021-04-23 11:35:06,76147,693,1.100,24.44,130.00,125.56,1.73,0.00,0.00,0.00
2021-04-23 11:35:16,76157,693,1.028,24.46,130.00,125.77,1.89,0.00,0.00,0.00
2021-04-23 11:35:26,76167,693,1.063,24.46,130.00,125.57,1.59,0.00,0.00,0.00
2021-04-23 11:35:36,76177,693,1.100,24.48,130.00,126.37,1.63,0.00,0.00,0.00
2021-04-23 11:35:46,76187,693,1.055,24.51,130.00,125.29,1.71,0.00,0.00,0.00
2021-04-23 11:35:56,76197,693,1.038,24.46,130.00,126.28,1.67,0.00,0.00,0.00
2021-04-23 11:36:07,76207,693,1.028,24.48,130.00,126.08,1.67,0.00,0.00,0.00
2021-04-23 11:36:17,76217,693,1.023,24.48,130.00,125.60,1.71,0.00,0.00,0.00
2021-04-23 11:36:27,76227,693,1.028,24.46,130.00,125.35,1.69,0.00,0.00,0.00
2021-04-23 11:36:37,76237,693,1.048,24.44,130.00,126.31,1.65,0.00,0.00,0.00
2021-04-23 11:36:47,76247,693,1.045,24.47,130.00,126.30,1.59,0.00,0.00,0.00
2021-04-23 11:36:57,76257,693,1.075,24.51,130.10,126.40,1.65,0.00,0.00,0.00
2021-04-23 11:37:00,76261,694,1.000,24.45,130.00,125.12,1.61,0.00,0.00,0.00
2021-04-23 11:37:10,76271,694,1.080,24.49,130.00,125.68,1.61,0.00,0.00,0.00
2021-04-23 11:37:20,76281,694,1.055,24.49,130.00,125.72,1.63,0.00,0.00,0.00
2021-04-23 11:37:30,76291,694,1.048,24.46,130.00,126.06,1.55,0.00,0.00,0.00
2021-04-23 11:37:40,76301,694,1.075,24.51,130.00,126.53,1.69,0.00,0.00,0.00
2021-04-23 11:37:50,76311,694,1.000,24.48,130.00,126.64,1.51,0.00,0.00,0.00
2021-04-23 11:38:00,76321,694,1.072,24.48,130.00,125.53,1.57,0.00,0.00,0.00
2021-04-23 11:38:10,76331,694,1.072,24.47,130.00,125.83,1.67,0.00,0.00,0.00
2021-04-23 11:38:20,76341,694,1.065,24.50,130.10,126.05,1.69,0.00,0.00,0.00
2021-04-23 11:38:31,76351,694,1.020,24.52,130.00,126.74,1.77,0.00,0.00,0.00
2021-04-23 11:38:41,76361,694,1.023,24.52,130.10,126.25,1.45,0.00,0.00,0.00
2021-04-23 11:38:51,76371,694,1.058,24.40,130.00,125.88,1.55,0.00,0.00,0.00
2021-04-23 11:38:52,76372,695,1.010,24.53,130.00,126.00,1.63,0.00,0.00,0.00
2021-04-23 11:39:02,76382,695,1.010,24.54,130.00,126.77,1.61,0.00,0.00,0.00
2021-04-23 11:39:12,76392,695,1.070,24.48,130.10,126.74,1.73,0.00,0.00,0.00
2021-04-23 11:39:22,76402,695,1.075,24.40,130.00,126.17,1.61,0.00,0.00,0.00
2021-04-23 11:39:32,76412,695,1.097,24.46,130.10,125.78,1.53,0.00,0.00,0.00
2021-04-23 11:39:42,76422,695,1.065,24.44,130.00,126.21,1.45,0.00,0.00,0.00
2021-04-23 11:39:52,76433,695,1.015,24.52,130.00,126.22,1.75,0.00,0.00,0.00
2021-04-23 11:40:02,76443,695,1.055,24.48,130.00,126.09,1.41,0.00,0.00,0.00
2021-04-23 11:40:12,76453,695,1.020,24.49,130.00,125.68,1.67,0.00,0.00,0.00
2021-04-23 11:40:22,76463,695,1.067,24.56,130.10,125.74,1.69,0.00,0.00,0.00
2021-04-23 11:40:32,76473,695,1.072,24.47,130.00,125.63,1.63,0.00,0.00,0.00
2021-04-23 11:40:42,76483,695,1.058,24.50,130.00,126.30,1.39,0.00,0.00,0.00
2021-04-23 11:40:43,76484,696,1.053,24.47,130.00,126.08,1.75,0.00,0.00,0.00
2021-04-23 11:40:54,76494,696,1.100,24.47,130.00,126.18,1.63,0.00,0.00,0.00
2021-04-23 11:41:04,76504,696,1.063,24.54,130.10,125.59,1.71,0.00,0.00,0.00
2021-04-23 11:41:14,76514,696,1.003,24.50,130.00,125.85,1.59,0.00,0.00,0.00
2021-04-23 11:41:24,76524,696,1.023,24.46,130.10,125.83,1.57,0.00,0.00,0.00
2021-04-23 11:41:34,76534,696,1.048,24.48,130.00,126.09,1.73,0.00,0.00,0.00
2021-04-23 11:41:44,76544,696,1.020,24.48,130.20,126.59,1.53,0.00,0.00,0.00
2021-04-23 11:41:54,76554,696,1.095,24.50,130.00,126.36,1.33,0.00,0.00,0.00
2021-04-23 11:42:04,76564,696,1.000,24.51,130.00,125.60,1.61,0.00,0.00,0.00
2021-04-23 11:42:14,76574,696,1.020,24.48,130.20,125.57,1.79,0.00,0.00,0.00
2021-04-23 11:42:24,76584,696,1.065,24.52,130.20,126.17,1.67,0.00,0.00,0.00
2021-04-23 11:42:32,76592,697,1.048,24.53,130.20,126.31,1.51,0.00,0.00,0.00
2021-04-23 11:42:42,76602,697,1.023,24.51,130.00,125.53,1.65,0.00,0.00,0.00
2021-04-23 11:42:52,76613,697,1.055,24.51,130.00,125.00,1.49,0.00,0.00,0.00
2021-04-23 11:43:02,76623,697,1.053,24.47,130.00,125.88,1.71,0.00,0.00,0.00
2021-04-23 11:43:12,76633,697,1.067,24.52,130.00,125.66,1.75,0.00,0.00,0.00
2021-04-23 11:43:22,76643,697,1.072,24.44,130.00,125.80,1.23,0.00,0.00,0.00
2021-04-23 11:43:32,76653,697,1.072,24.48,130.00,126.17,1.61,0.00,0.00,0.00
2021-04-23 11:43:42,76663,697,1.045,24.45,130.20,126.62,1.55,0.00,0.00,0.00
2021-04-23 11:43:52,76673,697,1.075,24.46,130.10,125.83,1.57,0.00,0.00,0.00
2021-04-23 11:44:02,76683,697,1.028,24.53,130.00,126.46,1.57,0.00,0.00,0.00
2021-04-23 11:44:12,76693,697,1.053,24.48,130.00,125.52,1.51,0.00,0.00,0.00
2021-04-23 11:44:20,76701,698,1.000,24.49,130.00,126.79,1.17,0.00,0.00,0.00
2021-04-23 11:44:30,76711,698,1.055,24.46,130.00,126.11,1.47,0.00,0.00,0.00
2021-04-23 11:44:40,76721,698,1.050,24.50,130.00,125.62,1.41,0.00,0.00,0.00
2021-04-23 11:44:50,76731,698,1.085,24.43,130.00,125.97,1.41,0.00,0.00,0.00
2021-04-23 11:45:00,76741,698,1.045,24.50,130.00,125.10,1.75,0.00,0.00,0.00
2021-04-23 11:45:10,76751,698,1.028,24.48,130.10,126.19,1.55,0.00,0.00,0.00
2021-04-23 11:45:20,76761,698,1.000,24.45,130.20,126.42,1.55,0.00,0.00,0.00
2021-04-23 11:45:30,76771,698,1.033,24.49,130.10,125.63,1.53,0.00,0.00,0.00
2021-04-23 11:45:41,76781,698,1.045,24.47,130.00,125.15,1.43,0.00,0.00,0.00
2021-04-23 11:45:51,76791,698,1.045,24.48,130.00,126.09,1.53,0.00,0.00,0.00
2021-04-23 11:46:01,76801,698,1.072,24.52,130.00,126.15,1.29,0.00,0.00,0.00
2021-04-23 11:46:09,76809,699,1.058,24.52,130.00,125.96,1.53,0.00,0.00,0.00
2021-04-23 11:46:19,76819,699,1.048,24.51,130.00,126.61,1.43,0.00,0.00,0.00
2021-04-23 11:46:29,76829,699,1.048,24.51,130.20,126.30,1.71,0.00,0.00,0.00
2021-04-23 11:46:39,76839,699,1.028,24.47,130.00,125.93,1.49,0.00,0.00,0.00
2021-04-23 11:46:49,76850,699,1.053,24.48,130.20,126.64,1.49,0.00,0.00,0.00
2021-04-23 11:46:59,76860,699,1.000,24.49,130.00,125.60,1.53,0.00,0.00,0.00
2021-04-23 11:47:09,76870,699,1.030,24.46,130.10,125.57,1.35,0.00,0.00,0.00
2021-04-23 11:47:19,76880,699,1.075,24.42,130.10,125.28,1.37,0.00,0.00,0.00
2021-04-23 11:47:29,76890,699,1.075,24.49,130.00,126.27,1.45,0.00,0.00,0.00
2021-04-23 11:47:39,76900,699,1.053,24.47,130.00,126.40,1.55,0.00,0.00,0.00
2021-04-23 11:47:49,76910,699,1.080,24.49,130.00,125.87,1.69,0.00,0.00,0.00
2021-04-23 11:47:57,76917,700,1.000,24.51,130.00,126.99,1.45,0.00,0.00,0.00
2021-04-23 11:48:07,76927,700,1.072,24.43,130.00,125.52,1.59,0.00,0.00,0.00
2021-04-23 11:48:17,76937,700,1.020,24.47,130.00,125.63,1.69,0.00,0.00,0.00
2021-04-23 11:48:27,76947,700,1.028,24.45,130.20,125.80,1.61,0.00,0.00,0.00
2021-04-23 11:48:37,76957,700,1.100,24.47,130.20,126.00,1.31,0.00,0.00,0.00
2021-04-23 11:48:47,76967,700,1.033,24.44,130.00,125.91,1.41,0.00,0.00,0.00
2021-04-23 11:48:57,76977,700,1.060,24.50,130.20,125.66,1.49,0.00,0.00,0.00
2021-04-23 11:49:07,76987,700,1.048,24.47,130.20,126.25,1.69,0.00,0.00,0.00
2021-04-23 11:49:17,76998,700,1.053,24.51,130.00,125.93,1.65,0.00,0.00,0.00
2021-04-23 11:49:27,77008,700,1.000,24.49,130.00,126.40,1.51,0.00,0.00,0.00
2021-04-23 11:49:37,77018,700,1.035,24.46,130.00,125.83,1.53,0.00,0.00,0.00
2021-04-23 11:49:45,77026,701,1.053,24.48,130.00,126.42,1.47,0.00,0.00,0.00
2021-04-23 11:49:55,77036,701,1.000,24.44,130.00,126.52,1.41,0.00,0.00,0.00
2021-04-23 11:50:05,77046,701,1.050,24.52,130.20,124.89,1.53,0.00,0.00,0.00
2021-04-23 11:50:16,77056,701,1.060,24.50,130.20,126.43,1.31,0.00,0.00,0.00
2021-04-23 11:50:26,77066,701,1.060,24.48,130.10,126.59,1.53,0.00,0.00,0.00
2021-04-23 11:50:36,77076,701,1.028,24.45,130.00,126.39,1.65,0.00,0.00,0.00
2021-04-23 11:50:46,77086,701,1.072,24.50,130.00,126.05,1.57,0.00,0.00,0.00
2021-04-23 11:50:56,77096,701,1.053,24.52,130.00,126.85,1.49,0.00,0.00,0.00
2021-04-23 11:51:06,77106,701,1.090,24.51,130.00,126.25,1.45,0.00,0.00,0.00
2021-04-23 11:51:16,77116,701,1.048,24.51,130.10,126.27,1.39,0.00,0.00,0.00
2021-04-23 11:51:26,77126,701,1.050,24.48,130.00,125.97,1.53,0.00,0.00,0.00
2021-04-23 11:51:36,77136,701,1.028,24.46,130.00,126.62,1.59,0.00,0.00,0.00
2021-04-23 11:51:38,77139,702,1.080,24.47,130.00,125.50,1.47,0.00,0.00,0.00
2021-04-23 11:51:48,77149,702,1.028,24.48,130.00,125.57,1.47,0.00,0.00,0.00
2021-04-23 11:51:58,77159,702,1.090,24.49,130.00,126.08,1.53,0.00,0.00,0.00
2021-04-23 11:52:08,77169,702,1.040,24.48,130.00,126.51,1.25,0.00,0.00,0.00
2021-04-23 11:52:18,77179,702,1.050,24.48,130.00,125.53,1.35,0.00,0.00,0.00
2021-04-23 11:52:28,77189,702,1.028,24.47,130.10,126.18,1.67,0.00,0.00,0.00
2021-04-23 11:52:38,77199,702,1.048,24.50,130.10,125.46,1.39,0.00,0.00,0.00
2021-04-23 11:52:48,77209,702,1.060,24.44,130.00,126.46,1.47,0.00,0.00,0.00
2021-04-23 11:52:58,77219,702,1.075,24.47,130.00,125.32,1.55,0.00,0.00,0.00
2021-04-23 11:53:08,77229,702,1.075,24.49,130.00,126.21,1.27,0.00,0.00,0.00
2021-04-23 11:53:18,77239,702,1.035,24.50,130.00,126.36,1.29,0.00,0.00,0.00
2021-04-23 11:53:28,77249,702,1.100,24.48,130.10,126.24,1.45,0.00,0.00,0.00
2021-04-23 11:53:30,77251,703,1.072,24.52,130.00,125.63,1.43,0.00,0.00,0.00
2021-04-23 11:53:40,77261,703,1.053,24.53,130.00,126.30,1.29,0.00,0.00,0.00
2021-04-23 11:53:50,77271,703,1.053,24.48,130.00,125.93,1.53,0.00,0.00,0.00
2021-04-23 11:54:01,77281,703,1.100,24.53,130.00,125.91,1.39,0.00,0.00,0.00
2021-04-23 11:54:11,77291,703,1.028,24.51,130.00,126.06,1.35,0.00,0.00,0.00
2021-04-23 11:54:21,77301,703,1.070,24.44,130.10,125.87,1.45,0.00,0.00,0.00
2021-04-23 11:54:31,77311,703,1.025,24.52,130.00,126.11,2.33,0.00,0.00,0.00
2021-04-23 11:54:41,77321,703,1.018,24.53,130.10,126.05,2.19,0.00,0.00,0.00
2021-04-23 11:54:51,77331,703,1.038,24.47,130.10,125.83,2.05,0.00,0.00,0.00
2021-04-23 11:55:01,77341,703,1.040,24.50,130.00,126.18,1.91,0.00,0.00,0.00
2021-04-23 11:55:11,77351,703,1.025,24.45,130.00,125.93,2.19,0.00,0.00,0.00
2021-04-23 11:55:21,77361,703,1.072,24.51,130.10,125.57,1.97,0.00,0.00,0.00
2021-04-23 11:55:23,77363,704,1.092,24.48,130.10,125.47,1.99,0.00,0.00,0.00
2021-04-23 11:55:33,77373,704,1.035,24.51,130.10,125.63,1.89,0.00,0.00,0.00
2021-04-23 11:55:43,77383,704,1.072,24.49,130.10,125.60,1.85,0.00,0.00,0.00
2021-04-23 11:55:53,77393,704,1.045,24.50,130.10,126.12,1.97,0.00,0.00,0.00
2021-04-23 11:56:03,77403,704,1.055,24.52,130.10,126.02,1.91,0.00,0.00,0.00
2021-04-23 11:56:13,77413,704,1.035,24.55,130.10,125.99,2.11,0.00,0.00,0.00
2021-04-23 11:56:23,77424,704,1.025,24.49,130.00,125.78,1.97,0.00,0.00,0.00
2021-04-23 11:56:33,77434,704,1.000,24.55,130.00,125.81,2.11,0.00,0.00,0.00
2021-04-23 11:56:43,77444,704,1.048,24.51,130.00,125.93,2.09,0.00,0.00,0.00
2021-04-23 11:56:53,77454,704,1.015,24.46,130.00,126.49,1.95,0.00,0.00,0.00
2021-04-23 11:57:03,77464,704,1.028,24.52,130.10,126.18,2.03,0.00,0.00,0.00
2021-04-23 11:57:09,77469,705,1.048,24.52,130.00,125.78,1.99,0.00,0.00,0.00
2021-04-23 11:57:19,77479,705,1.035,24.44,130.00,125.35,1.83,0.00,0.00,0.00
2021-04-23 11:57:29,77489,705,1.000,24.51,130.10,126.18,1.95,0.00,0.00,0.00
2021-04-23 11:57:39,77499,705,1.072,24.46,130.00,126.67,1.69,0.00,0.00,0.00
2021-04-23 11:57:49,77509,705,1.020,24.49,130.00,126.36,1.85,0.00,0.00,0.00
2021-04-23 11:57:59,77519,705,1.038,24.47,130.00,125.62,1.97,0.00,0.00,0.00
2021-04-23 11:58:09,77529,705,1.080,24.46,130.00,125.41,2.05,0.00,0.00,0.00
2021-04-23 11:58:19,77539,705,1.097,24.48,130.00,125.59,1.95,0.00,0.00,0.00
2021-04-23 11:58:29,77549,705,1.048,24.51,130.00,126.89,1.93,0.00,0.00,0.00
2021-04-23 11:58:39,77560,705,1.055,24.53,130.10,126.11,1.79,0.00,0.00,0.00
2021-04-23 11:58:49,77570,705,1.045,24.54,130.00,126.22,1.97,0.00,0.00,0.00
2021-04-23 11:58:55,77575,706,1.048,24.45,130.10,126.22,1.95,0.00,0.00,0.00
2021-04-23 11:59:05,77585,706,1.020,24.48,130.00,125.88,1.87,0.00,0.00,0.00
2021-04-23 11:59:15,77595,706,1.065,24.50,130.00,125.91,2.09,0.00,0.00,0.00
2021-04-23 11:59:25,77605,706,1.000,24.48,130.00,125.16,2.07,0.00,0.00,0.00
2021-04-23 11:59:35,77615,706,1.023,24.53,130.00,126.05,1.97,0.00,0.00,0.00
2021-04-23 11:59:45,77625,706,1.033,24.47,130.00,126.21,2.13,0.00,0.00,0.00
2021-04-23 11:59:55,77635,706,1.048,24.54,130.10,126.43,1.97,0.00,0.00,0.00
2021-04-23 12:00:05,77645,706,1.018,24.50,130.20,126.79,2.03,0.00,0.00,0.00
2021-04-23 12:00:15,77655,706,1.077,24.45,130.00,126.68,1.87,0.00,0.00,0.00
2021-04-23 12:00:25,77665,706,1.060,24.50,130.20,125.78,1.99,0.00,0.00,0.00
2021-04-23 12:00:35,77675,706,1.053,24.53,130.10,126.02,1.97,0.00,0.00,0.00
2021-04-23 12:00:44,77684,707,1.040,24.55,130.00,125.15,1.77,0.00,0.00,0.00
2021-04-23 12:00:54,77694,707,1.050,24.46,130.00,126.52,2.13,0.00,0.00,0.00
2021-04-23 12:01:04,77704,707,1.053,24.48,130.00,125.93,1.97,0.00,0.00,0.00
2021-04-23 12:01:14,77715,707,1.075,24.48,130.00,126.02,1.95,0.00,0.00,0.00
2021-04-23 12:01:24,77725,707,1.055,24.53,130.00,125.94,2.03,0.00,0.00,0.00
2021-04-23 12:01:34,77735,707,1.028,24.45,130.10,126.19,2.03,0.00,0.00,0.00
2021-04-23 12:01:44,77745,707,1.058,24.52,130.10,125.87,1.89,0.00,0.00,0.00
2021-04-23 12:01:54,77755,707,1.025,24.48,130.00,126.53,2.11,0.00,0.00,0.00
2021-04-23 12:02:04,77765,707,1.058,24.49,130.00,126.03,1.89,0.00,0.00,0.00
2021-04-23 12:02:14,77775,707,1.053,24.52,130.00,125.74,1.83,0.00,0.00,0.00
2021-04-23 12:02:24,77785,707,1.028,24.54,130.00,125.44,2.13,0.00,0.00,0.00
2021-04-23 12:02:34,77794,708,1.045,24.56,130.00,125.65,1.91,0.00,0.00,0.00
2021-04-23 12:02:44,77804,708,1.025,24.42,130.10,126.52,1.85,0.00,0.00,0.00
2021-04-23 12:02:54,77814,708,1.003,24.50,130.00,125.84,1.75,0.00,0.00,0.00
2021-04-23 12:03:04,77824,708,1.048,24.49,130.00,126.51,2.17,0.00,0.00,0.00
2021-04-23 12:03:14,77834,708,1.080,24.45,130.00,125.96,1.93,0.00,0.00,0.00
2021-04-23 12:03:24,77844,708,1.030,24.52,130.00,126.08,1.93,0.00,0.00,0.00
2021-04-23 12:03:34,77854,708,1.055,24.48,130.00,125.20,1.97,0.00,0.00,0.00
2021-04-23 12:03:44,77864,708,1.025,24.47,130.20,126.45,2.05,0.00,0.00,0.00
2021-04-23 12:03:54,77874,708,1.077,24.45,130.00,124.86,2.03,0.00,0.00,0.00
2021-04-23 12:04:04,77884,708,1.080,24.52,130.00,126.11,1.81,0.00,0.00,0.00
2021-04-23 12:04:14,77894,708,1.075,24.52,130.10,126.76,1.81,0.00,0.00,0.00
2021-04-23 12:04:23,77904,709,1.092,24.41,130.10,126.15,1.63,0.00,0.00,0.00
2021-04-23 12:04:33,77914,709,1.048,24.49,130.00,126.12,1.85,0.00,0.00,0.00
2021-04-23 12:04:43,77924,709,1.018,24.52,130.00,126.48,1.77,0.00,0.00,0.00
2021-04-23 12:04:53,77934,709,1.050,24.44,130.00,126.17,2.01,0.00,0.00,0.00
2021-04-23 12:05:03,77944,709,1.072,24.44,130.00,125.88,1.91,0.00,0.00,0.00
2021-04-23 12:05:13,77954,709,1.035,24.44,130.00,126.39,1.91,0.00,0.00,0.00
2021-04-23 12:05:23,77964,709,1.053,24.48,130.10,126.27,1.81,0.00,0.00,0.00
2021-04-23 12:05:34,77974,709,1.048,24.51,130.00,123.30,1.91,0.00,0.00,0.00
2021-04-23 12:05:44,77984,709,1.075,24.51,130.10,126.86,1.73,0.00,0.00,0.00
2021-04-23 12:05:54,77994,709,1.065,24.52,130.00,126.37,1.73,0.00,0.00,0.00
2021-04-23 12:06:04,78004,709,1.033,24.48,130.10,126.55,1.75,0.00,0.00,0.00
2021-04-23 12:06:14,78014,709,1.097,24.42,130.00,125.93,1.83,0.00,0.00,0.00
2021-04-23 12:06:14,78014,710,1.095,24.51,130.00,126.02,1.83,0.00,0.00,0.00
2021-04-23 12:06:24,78024,710,1.097,24.49,130.00,126.46,1.63,0.00,0.00,0.00
2021-04-23 12:06:34,78034,710,1.048,24.49,130.00,126.11,1.95,0.00,0.00,0.00
2021-04-23 12:06:44,78044,710,1.043,24.47,130.00,126.52,1.73,0.00,0.00,0.00
2021-04-23 12:06:54,78054,710,1.025,24.44,130.00,126.43,1.71,0.00,0.00,0.00
2021-04-23 12:07:04,78065,710,1.053,24.47,130.00,125.43,1.89,0.00,0.00,0.00
2021-04-23 12:07:14,78075,710,1.072,24.44,130.00,126.67,1.59,0.00,0.00,0.00
2021-04-23 12:07:24,78085,710,1.030,24.50,130.00,125.65,1.55,0.00,0.00,0.00
2021-04-23 12:07:34,78095,710,1.008,24.47,130.00,124.88,1.87,0.00,0.00,0.00
2021-04-23 12:07:44,78105,710,1.015,24.46,130.00,125.57,1.85,0.00,0.00,0.00
2021-04-23 12:07:54,78115,710,1.028,24.50,130.00,126.11,1.81,0.00,0.00,0.00
2021-04-23 12:08:04,78124,711,1.053,24.50,130.00,126.61,1.65,0.00,0.00,0.00
2021-04-23 12:08:14,78134,711,1.028,24.46,130.00,126.28,1.67,0.00,0.00,0.00
2021-04-23 12:08:24,78144,711,1.045,24.46,130.00,126.21,1.79,0.00,0.00,0.00
2021-04-23 12:08:34,78154,711,1.028,24.52,130.00,125.85,1.87,0.00,0.00,0.00
2021-04-23 12:08:44,78164,711,1.072,24.43,130.00,125.72,1.87,0.00,0.00,0.00
2021-04-23 12:08:54,78175,711,1.070,24.52,130.00,125.93,1.75,0.00,0.00,0.00
2021-04-23 12:09:04,78185,711,1.048,24.49,130.00,126.05,1.63,0.00,0.00,0.00
2021-04-23 12:09:14,78195,711,1.072,24.52,130.00,125.43,1.91,0.00,0.00,0.00
2021-04-23 12:09:24,78205,711,1.028,24.52,130.00,126.08,1.63,0.00,0.00,0.00
2021-04-23 12:09:34,78215,711,1.028,24.47,130.00,125.81,1.81,0.00,0.00,0.00
2021-04-23 12:09:44,78225,711,1.072,24.50,130.10,125.22,1.73,0.00,0.00,0.00
2021-04-23 12:09:51,78232,712,1.038,24.44,130.00,126.53,1.69,0.00,0.00,0.00
2021-04-23 12:10:01,78242,712,1.045,24.48,130.00,126.64,1.65,0.00,0.00,0.00
2021-04-23 12:10:11,78252,712,1.055,24.49,130.00,126.28,1.77,0.00,0.00,0.00
2021-04-23 12:10:21,78262,712,1.053,24.50,130.00,126.09,1.75,0.00,0.00,0.00
2021-04-23 12:10:31,78272,712,1.025,24.48,130.00,125.90,1.69,0.00,0.00,0.00
2021-04-23 12:10:41,78282,712,1.028,24.50,130.00,125.60,1.63,0.00,0.00,0.00
2021-04-23 12:10:52,78292,712,1.000,24.43,130.10,125.83,1.67,0.00,0.00,0.00
2021-04-23 12:11:02,78302,712,1.070,24.49,130.10,126.19,1.75,0.00,0.00,0.00
2021-04-23 12:11:12,78312,712,1.075,24.43,130.00,125.65,1.65,0.00,0.00,0.00
2021-04-23 12:11:22,78322,712,1.045,24.51,130.00,126.27,1.81,0.00,0.00,0.00
2021-04-23 12:11:32,78332,712,1.053,24.48,130.00,126.31,1.57,0.00,0.00,0.00
2021-04-23 12:11:40,78341,713,1.008,24.50,130.00,125.97,1.71,0.00,0.00,0.00
2021-04-23 12:11:50,78351,713,1.033,24.45,130.00,125.83,1.71,0.00,0.00,0.00
2021-04-23 12:12:00,78361,713,1.075,24.55,130.00,126.12,1.81,0.00,0.00,0.00
2021-04-23 12:12:10,78371,713,1.003,24.54,130.00,125.57,1.65,0.00,0.00,0.00
2021-04-23 12:12:20,78381,713,1.090,24.44,130.00,126.37,1.59,0.00,0.00,0.00
2021-04-23 12:12:30,78391,713,1.048,24.49,130.00,125.29,1.83,0.00,0.00,0.00
2021-04-23 12:12:41,78401,713,1.053,24.53,130.00,125.88,1.99,0.00,0.00,0.00
2021-04-23 12:12:51,78411,713,1.000,24.48,130.10,125.85,1.63,0.00,0.00,0.00
2021-04-23 12:13:01,78421,713,1.053,24.55,130.00,125.72,1.77,0.00,0.00,0.00
2021-04-23 12:13:11,78431,713,1.000,24.43,130.10,126.05,1.71,0.00,0.00,0.00
2021-04-23 12:13:21,78441,713,1.050,24.55,130.00,125.60,1.89,0.00,0.00,0.00
2021-04-23 12:13:28,78448,714,1.053,24.50,130.00,126.49,1.63,0.00,0.00,0.00
2021-04-23 12:13:38,78458,714,1.075,24.48,130.00,126.21,1.49,0.00,0.00,0.00
2021-04-23 12:13:48,78468,714,1.025,24.52,130.10,125.99,1.67,0.00,0.00,0.00
2021-04-23 12:13:58,78478,714,1.053,24.50,130.10,125.93,1.73,0.00,0.00,0.00
2021-04-23 12:14:08,78488,714,1.075,24.46,130.00,125.57,1.69,0.00,0.00,0.00
2021-04-23 12:14:18,78498,714,1.085,24.50,130.00,126.37,1.65,0.00,0.00,0.00
2021-04-23 12:14:28,78508,714,1.072,24.49,130.00,126.43,1.65,0.00,0.00,0.00
2021-04-23 12:14:38,78518,714,1.025,24.53,130.00,126.30,1.67,0.00,0.00,0.00
2021-04-23 12:14:48,78528,714,1.028,24.50,130.00,126.42,1.65,0.00,0.00,0.00
2021-04-23 12:14:58,78538,714,1.008,24.51,130.00,126.00,1.77,0.00,0.00,0.00
2021-04-23 12:15:08,78548,714,1.080,24.46,130.00,125.71,1.51,0.00,0.00,0.00
2021-04-23 12:15:17,78557,715,1.053,24.48,130.00,125.63,1.59,0.00,0.00,0.00
2021-04-23 12:15:27,78567,715,1.040,24.49,130.00,126.18,1.71,0.00,0.00,0.00
